,mapName,date,pick_percentage
611,ctf_voland,2023-02-06,0.0
612,ctf_wretch,2023-02-06,3.125
613,ctf_x,2023-02-06,0.0
614,dm_arena,2023-02-06,0.0
615,ctf_hive,2023-02-07,4.444444444444445
616,ctf_hormone,2023-02-07,0.0
617,ctf_huracan,2023-02-07,6.666666666666667
618,ctf_lanubya,2023-02-07,0.0
619,ctf_limbo,2023-02-07,0.0
620,ctf_newbia,2023-02-07,0.0
621,ctf_rotten,2023-02-07,15.555555555555555
622,ctf_seawell,2023-02-07,0.0
623,ctf_snakebite,2023-02-07,2.2222222222222223
624,ctf_steel,2023-02-07,8.88888888888889
625,ctf_tyrus,2023-02-07,2.2222222222222223
626,ctf_voland,2023-02-07,0.0
627,ctf_wretch,2023-02-07,8.88888888888889
628,ctf_x,2023-02-07,6.666666666666667
629,dm_arena,2023-02-07,0.0
630,ctf_hive,2023-02-08,0.0
631,ctf_hormone,2023-02-08,0.0
632,ctf_huracan,2023-02-08,6.0
633,ctf_lanubya,2023-02-08,0.0
634,ctf_limbo,2023-02-08,0.0
635,ctf_newbia,2023-02-08,8.0
636,ctf_rotten,2023-02-08,2.0
637,ctf_seawell,2023-02-08,2.0
638,ctf_snakebite,2023-02-08,4.0
639,ctf_steel,2023-02-08,6.0
640,ctf_tyrus,2023-02-08,4.0
641,ctf_voland,2023-02-08,2.0
642,ctf_wretch,2023-02-08,18.0
643,ctf_x,2023-02-08,6.0
644,dm_arena,2023-02-08,0.0
645,ctf_hive,2023-02-09,0.0
646,ctf_hormone,2023-02-09,3.225806451612903
647,ctf_huracan,2023-02-09,3.225806451612903
648,ctf_lanubya,2023-02-09,0.0
649,ctf_limbo,2023-02-09,0.0
650,ctf_newbia,2023-02-09,6.451612903225806
651,ctf_rotten,2023-02-09,9.67741935483871
652,ctf_seawell,2023-02-09,3.225806451612903
653,ctf_snakebite,2023-02-09,0.0
654,ctf_steel,2023-02-09,3.225806451612903
655,ctf_tyrus,2023-02-09,6.451612903225806
656,ctf_voland,2023-02-09,3.225806451612903
657,ctf_wretch,2023-02-09,3.225806451612903
658,ctf_x,2023-02-09,0.0
659,dm_arena,2023-02-09,0.0
660,ctf_hive,2023-02-10,2.7777777777777777
661,ctf_hormone,2023-02-10,0.0
662,ctf_huracan,2023-02-10,0.0
663,ctf_lanubya,2023-02-10,2.7777777777777777
664,ctf_limbo,2023-02-10,2.7777777777777777
665,ctf_newbia,2023-02-10,13.88888888888889
666,ctf_rotten,2023-02-10,13.88888888888889
667,ctf_seawell,2023-02-10,0.0
668,ctf_snakebite,2023-02-10,2.7777777777777777
669,ctf_steel,2023-02-10,8.333333333333334
670,ctf_tyrus,2023-02-10,5.555555555555555
671,ctf_voland,2023-02-10,0.0
672,ctf_wretch,2023-02-10,5.555555555555555
673,ctf_x,2023-02-10,2.7777777777777777
674,dm_arena,2023-02-10,0.0
675,ctf_hive,2023-02-11,3.508771929824561
676,ctf_hormone,2023-02-11,0.0
677,ctf_huracan,2023-02-11,0.0
678,ctf_lanubya,2023-02-11,1.7543859649122806
679,ctf_limbo,2023-02-11,1.7543859649122806
680,ctf_newbia,2023-02-11,3.508771929824561
681,ctf_rotten,2023-02-11,17.54385964912281
682,ctf_seawell,2023-02-11,0.0
683,ctf_snakebite,2023-02-11,0.0
684,ctf_steel,2023-02-11,1.7543859649122806
685,ctf_tyrus,2023-02-11,5.2631578947368425
686,ctf_voland,2023-02-11,0.0
687,ctf_wretch,2023-02-11,5.2631578947368425
688,ctf_x,2023-02-11,10.526315789473685
689,dm_arena,2023-02-11,0.0
690,ctf_hive,2023-02-12,0.0
691,ctf_hormone,2023-02-12,0.0
692,ctf_huracan,2023-02-12,6.0606060606060606
693,ctf_lanubya,2023-02-12,0.0
694,ctf_limbo,2023-02-12,0.0
695,ctf_newbia,2023-02-12,6.0606060606060606
696,ctf_rotten,2023-02-12,12.121212121212121
697,ctf_seawell,2023-02-12,0.0
698,ctf_snakebite,2023-02-12,3.0303030303030303
699,ctf_steel,2023-02-12,6.0606060606060606
700,ctf_tyrus,2023-02-12,6.0606060606060606
701,ctf_voland,2023-02-12,0.0
702,ctf_wretch,2023-02-12,9.090909090909092
703,ctf_x,2023-02-12,3.0303030303030303
704,dm_arena,2023-02-12,0.0
705,ctf_hive,2023-02-13,0.0
706,ctf_hormone,2023-02-13,5.555555555555555
707,ctf_huracan,2023-02-13,0.0
708,ctf_lanubya,2023-02-13,0.0
709,ctf_limbo,2023-02-13,0.0
710,ctf_newbia,2023-02-13,0.0
711,ctf_rotten,2023-02-13,11.11111111111111
712,ctf_seawell,2023-02-13,0.0
713,ctf_snakebite,2023-02-13,5.555555555555555
714,ctf_steel,2023-02-13,5.555555555555555
715,ctf_tyrus,2023-02-13,5.555555555555555
716,ctf_voland,2023-02-13,0.0
717,ctf_wretch,2023-02-13,5.555555555555555
718,ctf_x,2023-02-13,11.11111111111111
719,dm_arena,2023-02-13,0.0
720,ctf_hive,2023-02-14,5.0
721,ctf_hormone,2023-02-14,0.0
722,ctf_huracan,2023-02-14,0.0
723,ctf_lanubya,2023-02-14,0.0
724,ctf_limbo,2023-02-14,0.0
725,ctf_newbia,2023-02-14,5.0
726,ctf_rotten,2023-02-14,0.0
727,ctf_seawell,2023-02-14,0.0
728,ctf_snakebite,2023-02-14,0.0
729,ctf_steel,2023-02-14,5.0
730,ctf_tyrus,2023-02-14,10.0
731,ctf_voland,2023-02-14,0.0
732,ctf_wretch,2023-02-14,5.0
733,ctf_x,2023-02-14,10.0
734,dm_arena,2023-02-14,0.0
735,ctf_hive,2023-02-15,2.0408163265306123
736,ctf_hormone,2023-02-15,4.081632653061225
737,ctf_huracan,2023-02-15,0.0
738,ctf_lanubya,2023-02-15,0.0
739,ctf_limbo,2023-02-15,0.0
740,ctf_newbia,2023-02-15,4.081632653061225
741,ctf_rotten,2023-02-15,10.204081632653061
742,ctf_seawell,2023-02-15,2.0408163265306123
743,ctf_snakebite,2023-02-15,4.081632653061225
744,ctf_steel,2023-02-15,8.16326530612245
745,ctf_tyrus,2023-02-15,8.16326530612245
746,ctf_voland,2023-02-15,2.0408163265306123
747,ctf_wretch,2023-02-15,10.204081632653061
748,ctf_x,2023-02-15,4.081632653061225
749,dm_arena,2023-02-15,0.0
750,ctf_hive,2023-02-16,0.0
751,ctf_hormone,2023-02-16,2.4390243902439024
752,ctf_huracan,2023-02-16,2.4390243902439024
753,ctf_lanubya,2023-02-16,2.4390243902439024
754,ctf_limbo,2023-02-16,4.878048780487805
755,ctf_newbia,2023-02-16,7.317073170731708
756,ctf_rotten,2023-02-16,4.878048780487805
757,ctf_seawell,2023-02-16,0.0
758,ctf_snakebite,2023-02-16,2.4390243902439024
759,ctf_steel,2023-02-16,2.4390243902439024
760,ctf_tyrus,2023-02-16,4.878048780487805
761,ctf_voland,2023-02-16,0.0
762,ctf_wretch,2023-02-16,7.317073170731708
763,ctf_x,2023-02-16,4.878048780487805
764,dm_arena,2023-02-16,0.0
765,ctf_hive,2023-02-17,0.0
766,ctf_hormone,2023-02-17,0.0
767,ctf_huracan,2023-02-17,0.0
768,ctf_lanubya,2023-02-17,0.0
769,ctf_limbo,2023-02-17,0.0
770,ctf_newbia,2023-02-17,0.0
771,ctf_rotten,2023-02-17,25.0
772,ctf_seawell,2023-02-17,0.0
773,ctf_snakebite,2023-02-17,0.0
774,ctf_steel,2023-02-17,0.0
775,ctf_tyrus,2023-02-17,0.0
776,ctf_voland,2023-02-17,0.0
777,ctf_wretch,2023-02-17,0.0
778,ctf_x,2023-02-17,0.0
779,dm_arena,2023-02-17,0.0
